Episode,Reward,Length,Success,Collisions,Fires
1631,6.899999999999999,32,1,0,0
1632,7.8999999999999995,22,1,0,0
1633,8.1,20,1,0,0
1634,6.699999999999998,34,1,0,0
1635,6.599999999999998,35,1,0,0
1636,6.399999999999999,37,1,0,0
1637,5.6,45,1,0,0
1638,7.6,25,1,0,0
1639,6.099999999999998,40,1,0,0
1640,4.100000000000001,51,1,1,0
1641,6.599999999999998,35,1,0,0
1642,6.299999999999999,29,1,1,0
1643,8.1,20,1,0,0
1644,6.099999999999998,40,1,0,0
1645,5.799999999999999,43,1,0,0
1646,7.799999999999999,23,1,0,0
1647,5.6,45,1,0,0
1648,-14.3,35,0,1,1
1649,6.599999999999998,35,1,0,0
1650,7.6,25,1,0,0
1651,7.299999999999999,28,1,0,0
1652,8.299999999999999,18,1,0,0
1653,5.899999999999999,42,1,0,0
1654,6.499999999999998,36,1,0,0
1655,5.300000000000001,48,1,0,0
1656,6.899999999999999,32,1,0,0
1657,6.199999999999999,30,1,1,0
1658,8.0,21,1,0,0
1659,7.299999999999999,28,1,0,0
1660,5.5,46,1,0,0
1661,6.799999999999999,33,1,0,0
1662,6.499999999999999,27,1,1,0
1663,-12.5,26,0,0,1
1664,5.100000000000001,50,1,0,0
1665,7.399999999999999,27,1,0,0
1666,6.099999999999999,31,1,1,0
1667,5.6,27,1,2,0
1668,7.0,22,1,1,0
1669,6.799999999999999,24,1,1,0
1670,3.800000000000006,63,1,0,0
1671,6.299999999999998,38,1,0,0
1672,6.1999999999999975,39,1,0,0
1673,5.5,46,1,0,0
1674,6.1,22,1,2,0
1675,7.699999999999999,24,1,0,0
1676,7.199999999999999,29,1,0,0
1677,4.699999999999999,45,1,1,0
1678,7.099999999999999,30,1,0,0
1679,7.499999999999999,26,1,0,0
1680,6.099999999999998,40,1,0,0
1681,8.1,20,1,0,0
1682,8.2,19,1,0,0
1683,6.6,26,1,1,0
1684,7.8999999999999995,22,1,0,0
1685,5.899999999999999,42,1,0,0
1686,6.099999999999998,40,1,0,0
1687,7.399999999999999,27,1,0,0
1688,5.000000000000002,51,1,0,0
1689,8.1,20,1,0,0
1690,6.099999999999998,40,1,0,0
1691,4.5,47,1,1,0
1692,8.8,13,1,0,0
1693,5.5,46,1,0,0
1694,5.300000000000001,48,1,0,0
1695,5.499999999999998,37,1,1,0
1696,7.499999999999999,26,1,0,0
1697,7.399999999999999,27,1,0,0
1698,6.799999999999999,33,1,0,0
1699,7.3999999999999995,18,1,1,0
1700,3.200000000000008,69,1,0,0
1701,7.199999999999999,29,1,0,0
1702,5.300000000000001,48,1,0,0
1703,8.7,14,1,0,0
1704,5.999999999999999,32,1,1,0
1705,5.5,46,1,0,0
1706,7.699999999999999,24,1,0,0
1707,7.6,25,1,0,0
1708,7.3999999999999995,18,1,1,0
1709,5.000000000000002,51,1,0,0
1710,6.499999999999998,36,1,0,0
1711,5.5,46,1,0,0
1712,-11.6,17,0,0,1
1713,7.499999999999999,26,1,0,0
1714,5.4,47,1,0,0
1715,6.599999999999998,35,1,0,0
1716,7.099999999999999,30,1,0,0
1717,8.5,16,1,0,0
1718,5.999999999999998,41,1,0,0
1719,8.299999999999999,18,1,0,0
1720,6.8999999999999995,23,1,1,0
1721,7.499999999999999,26,1,0,0
1722,-14.100000000000001,42,0,0,1
1723,5.6,45,1,0,0
1724,7.699999999999999,24,1,0,0
1725,5.7,35,1,1,0
1726,8.0,21,1,0,0
1727,8.0,21,1,0,0
1728,6.399999999999999,37,1,0,0
1729,7.299999999999999,28,1,0,0
1730,7.299999999999999,28,1,0,0
1731,7.499999999999999,26,1,0,0
1732,7.799999999999999,23,1,0,0
1733,7.099999999999999,30,1,0,0
1734,8.0,21,1,0,0
1735,6.799999999999999,33,1,0,0
1736,6.899999999999999,32,1,0,0
1737,5.799999999999999,25,1,2,0
1738,7.399999999999999,27,1,0,0
1739,7.499999999999999,26,1,0,0
1740,7.199999999999999,29,1,0,0
1741,7.399999999999999,27,1,0,0
1742,8.1,20,1,0,0
1743,4.200000000000001,50,1,1,0
1744,5.999999999999998,41,1,0,0
1745,7.199999999999999,29,1,0,0
1746,6.799999999999999,24,1,1,0
1747,2.400000000000011,77,1,0,0
1748,7.099999999999999,30,1,0,0
1749,7.699999999999999,24,1,0,0
1750,8.299999999999999,18,1,0,0
1751,7.699999999999999,24,1,0,0
1752,7.499999999999999,26,1,0,0
1753,8.4,17,1,0,0
1754,8.299999999999999,18,1,0,0
1755,6.599999999999998,35,1,0,0
1756,7.399999999999999,27,1,0,0
1757,6.899999999999999,32,1,0,0
1758,8.5,16,1,0,0
1759,7.699999999999999,24,1,0,0
1760,6.1999999999999975,39,1,0,0
1761,7.099999999999999,30,1,0,0
1762,8.0,21,1,0,0
1763,7.199999999999999,29,1,0,0
1764,5.6,45,1,0,0
1765,4.000000000000002,52,1,1,0
1766,6.399999999999999,37,1,0,0
1767,5.699999999999998,35,1,1,0
1768,6.499999999999998,36,1,0,0
1769,6.299999999999998,38,1,0,0
1770,5.899999999999999,42,1,0,0
1771,7.799999999999999,23,1,0,0
1772,6.399999999999999,37,1,0,0
1773,6.999999999999998,31,1,0,0
1774,7.499999999999999,26,1,0,0
1775,7.199999999999999,29,1,0,0
1776,6.599999999999998,35,1,0,0
1777,5.299999999999999,30,1,2,0
1778,7.099999999999999,30,1,0,0
1779,8.2,19,1,0,0
1780,7.399999999999999,27,1,0,0
1781,6.799999999999999,33,1,0,0
1782,6.999999999999998,31,1,0,0
1783,3.7000000000000064,64,1,0,0
1784,6.299999999999998,38,1,0,0
1785,3.300000000000008,68,1,0,0
1786,6.199999999999999,30,1,1,0
1787,8.4,17,1,0,0
1788,7.299999999999999,28,1,0,0
1789,7.8999999999999995,22,1,0,0
1790,6.999999999999998,31,1,0,0
1791,7.699999999999999,24,1,0,0
1792,8.299999999999999,18,1,0,0
1793,8.2,19,1,0,0
1794,7.699999999999999,24,1,0,0
1795,6.799999999999999,24,1,1,0
1796,7.199999999999999,29,1,0,0
1797,6.999999999999998,31,1,0,0
1798,5.300000000000002,39,1,1,0
1799,7.799999999999999,23,1,0,0
1800,6.1999999999999975,39,1,0,0
1801,6.6,26,1,1,0
1802,7.199999999999999,29,1,0,0
1803,3.700000000000003,55,1,1,0
1804,6.699999999999998,34,1,0,0
1805,7.5,17,1,1,0
1806,4.700000000000003,54,1,0,0
1807,6.8999999999999995,23,1,1,0
1808,6.899999999999999,32,1,0,0
1809,7.099999999999999,30,1,0,0
1810,7.699999999999999,24,1,0,0
1811,7.799999999999999,23,1,0,0
1812,3.700000000000003,55,1,1,0
1813,6.699999999999998,34,1,0,0
1814,7.399999999999999,27,1,0,0
1815,4.700000000000003,54,1,0,0
1816,4.4,48,1,1,0
1817,7.799999999999999,23,1,0,0
1818,6.599999999999998,35,1,0,0
1819,8.299999999999999,18,1,0,0
1820,4.2000000000000055,50,1,1,0
1821,2.6000000000000068,66,1,1,0
1822,7.8999999999999995,22,1,0,0
1823,6.999999999999998,31,1,0,0
1824,7.699999999999999,24,1,0,0
1825,6.799999999999999,33,1,0,0
1826,6.999999999999998,31,1,0,0
1827,6.699999999999998,34,1,0,0
1828,7.699999999999999,24,1,0,0
1829,7.6,25,1,0,0
1830,6.999999999999998,31,1,0,0
1831,6.499999999999998,36,1,0,0
1832,7.299999999999999,28,1,0,0
1833,4.999999999999998,33,1,2,0
1834,5.899999999999999,42,1,0,0
1835,6.599999999999998,35,1,0,0
1836,5.300000000000001,48,1,0,0
1837,6.299999999999998,38,1,0,0
1838,7.399999999999999,27,1,0,0
1839,6.0,23,1,2,0
1840,7.6,25,1,0,0
1841,2.5000000000000107,76,1,0,0
1842,3.7000000000000064,64,1,0,0
1843,4.100000000000005,60,1,0,0
1844,6.399999999999999,37,1,0,0
1845,6.799999999999999,24,1,1,0
1846,-12.700000000000001,28,0,0,1
1847,7.499999999999999,26,1,0,0
1848,7.799999999999999,23,1,0,0
1849,7.099999999999999,30,1,0,0
1850,5.6,45,1,0,0
1851,7.099999999999999,30,1,0,0
1852,5.699999999999999,44,1,0,0
1853,8.0,21,1,0,0
1854,7.399999999999999,27,1,0,0
1855,7.6,25,1,0,0
1856,6.799999999999999,33,1,0,0
1857,5.5,46,1,0,0
1858,3.6000000000000014,38,1,3,0
1859,7.199999999999999,29,1,0,0
1860,5.4,29,1,2,0
1861,7.199999999999999,29,1,0,0
1862,7.399999999999999,27,1,0,0
1863,8.299999999999999,18,1,0,0
1864,6.799999999999999,24,1,1,0
1865,6.399999999999999,37,1,0,0
1866,4.000000000000005,61,1,0,0
1867,6.099999999999998,40,1,0,0
1868,8.2,19,1,0,0
1869,8.5,16,1,0,0
1870,5.6,36,1,1,0
1871,6.399999999999999,28,1,1,0
1872,5.5,46,1,0,0
1873,6.999999999999998,31,1,0,0
1874,7.6,25,1,0,0
1875,8.1,20,1,0,0
1876,6.499999999999998,36,1,0,0
1877,7.299999999999999,28,1,0,0
1878,6.799999999999999,33,1,0,0
1879,4.400000000000004,57,1,0,0
1880,6.399999999999999,28,1,1,0
1881,7.8999999999999995,22,1,0,0
1882,6.699999999999998,34,1,0,0
1883,7.6,25,1,0,0
1884,8.8,13,1,0,0
1885,6.1999999999999975,39,1,0,0
1886,4.599999999999998,37,1,2,0
1887,4.899999999999999,43,1,1,0
1888,6.799999999999999,33,1,0,0
1889,6.1999999999999975,39,1,0,0
1890,7.6,25,1,0,0
1891,6.899999999999999,32,1,0,0
1892,7.6,25,1,0,0
1893,7.099999999999999,30,1,0,0
1894,6.699999999999998,34,1,0,0
1895,8.1,20,1,0,0
1896,6.399999999999999,28,1,1,0
1897,7.6,25,1,0,0
1898,7.1,21,1,1,0
1899,5.299999999999998,39,1,1,0
1900,6.399999999999999,37,1,0,0
1901,4.8999999999999995,34,1,2,0
1902,7.499999999999999,26,1,0,0
1903,7.099999999999999,30,1,0,0
1904,6.399999999999999,37,1,0,0
1905,7.5,17,1,1,0
1906,7.499999999999999,26,1,0,0
1907,8.4,17,1,0,0
1908,7.399999999999999,27,1,0,0
1909,4.799999999999999,44,1,1,0
1910,4.799999999999999,44,1,1,0
1911,8.0,21,1,0,0
1912,6.999999999999998,31,1,0,0
1913,7.399999999999999,27,1,0,0
1914,8.4,17,1,0,0
1915,7.099999999999999,30,1,0,0
1916,7.499999999999999,26,1,0,0
1917,7.8999999999999995,22,1,0,0
1918,7.499999999999999,26,1,0,0
1919,7.8,14,1,1,0
1920,6.999999999999998,31,1,0,0
1921,6.399999999999999,37,1,0,0
1922,7.199999999999999,29,1,0,0
1923,8.1,20,1,0,0
1924,-11.700000000000001,18,0,0,1
1925,5.300000000000001,48,1,0,0
1926,7.499999999999999,26,1,0,0
1927,4.5000000000000036,56,1,0,0
1928,7.0,22,1,1,0
1929,8.299999999999999,18,1,0,0
1930,7.299999999999999,28,1,0,0
1931,8.2,19,1,0,0
1932,4.8999999999999995,34,1,2,0
1933,7.499999999999999,26,1,0,0
1934,8.1,20,1,0,0
1935,5.000000000000002,51,1,0,0
1936,8.1,20,1,0,0
1937,6.899999999999999,32,1,0,0
1938,7.6,25,1,0,0
1939,6.699999999999998,34,1,0,0
1940,6.1999999999999975,39,1,0,0
1941,8.299999999999999,18,1,0,0
1942,6.1,22,1,2,0
1943,7.699999999999999,24,1,0,0
1944,7.099999999999999,30,1,0,0
1945,7.399999999999999,27,1,0,0
1946,6.799999999999999,33,1,0,0
1947,5.999999999999998,41,1,0,0
1948,6.499999999999998,36,1,0,0
1949,6.499999999999998,36,1,0,0
1950,8.0,21,1,0,0
1951,6.399999999999999,28,1,1,0
1952,5.6,45,1,0,0
1953,-12.100000000000001,22,0,0,1
1954,7.099999999999999,30,1,0,0
1955,6.899999999999999,32,1,0,0
1956,4.000000000000006,52,1,1,0
1957,5.6,45,1,0,0
1958,7.299999999999999,28,1,0,0
1959,8.6,15,1,0,0
1960,7.299999999999999,28,1,0,0
1961,6.999999999999998,31,1,0,0
1962,7.6,25,1,0,0
1963,6.3999999999999995,19,1,2,0
1964,8.1,20,1,0,0
1965,4.5,47,1,1,0
1966,7.699999999999999,24,1,0,0
1967,8.0,21,1,0,0
1968,8.1,20,1,0,0
1969,6.899999999999999,32,1,0,0
1970,6.599999999999998,35,1,0,0
1971,7.399999999999999,27,1,0,0
1972,5.699999999999999,44,1,0,0
1973,8.2,19,1,0,0
1974,7.6,25,1,0,0
1975,7.6,25,1,0,0
1976,7.499999999999999,26,1,0,0
1977,-14.100000000000001,33,0,1,1
1978,6.899999999999999,32,1,0,0
1979,4.700000000000003,54,1,0,0
1980,6.999999999999998,31,1,0,0
1981,7.099999999999999,30,1,0,0
1982,3.9999999999999982,43,1,2,0
1983,6.699999999999998,34,1,0,0
1984,6.799999999999999,33,1,0,0
1985,4.300000000000004,58,1,0,0
1986,5.999999999999998,41,1,0,0
1987,6.999999999999998,31,1,0,0
1988,5.999999999999998,41,1,0,0
1989,7.399999999999999,27,1,0,0
1990,7.799999999999999,23,1,0,0
1991,8.6,15,1,0,0
1992,5.5,46,1,0,0
1993,6.499999999999998,36,1,0,0
1994,7.199999999999999,20,1,1,0
1995,3.5000000000000036,48,1,2,0
1996,4.100000000000001,51,1,1,0
1997,7.8999999999999995,22,1,0,0
1998,3.9999999999999982,43,1,2,0
1999,7.499999999999999,26,1,0,0
2000,7.199999999999999,29,1,0,0
2001,6.999999999999998,31,1,0,0
2002,6.899999999999999,32,1,0,0
2003,5.200000000000001,49,1,0,0
2004,7.799999999999999,23,1,0,0
2005,5.100000000000002,41,1,1,0
2006,6.399999999999999,37,1,0,0
2007,6.099999999999999,31,1,1,0
2008,6.799999999999999,33,1,0,0
2009,7.199999999999999,20,1,1,0
2010,7.799999999999999,23,1,0,0
2011,4.200000000000005,59,1,0,0
2012,5.4,47,1,0,0
2013,7.8999999999999995,22,1,0,0
2014,8.2,19,1,0,0
2015,5.4,47,1,0,0
2016,6.899999999999999,32,1,0,0
2017,6.599999999999998,35,1,0,0
2018,6.899999999999999,32,1,0,0
2019,7.8999999999999995,22,1,0,0
2020,5.699999999999999,35,1,1,0
2021,8.6,15,1,0,0
2022,6.299999999999998,38,1,0,0
2023,8.2,19,1,0,0
2024,7.299999999999999,28,1,0,0
2025,8.299999999999999,18,1,0,0
2026,7.199999999999999,29,1,0,0
2027,6.1999999999999975,39,1,0,0
2028,6.499999999999998,36,1,0,0
2029,6.999999999999998,31,1,0,0
2030,8.299999999999999,18,1,0,0
2031,7.8999999999999995,22,1,0,0
2032,7.199999999999999,29,1,0,0
2033,8.1,20,1,0,0
2034,5.100000000000001,50,1,0,0
2035,6.699999999999999,25,1,1,0
2036,6.6,26,1,1,0
2037,5.899999999999999,42,1,0,0
2038,6.999999999999998,31,1,0,0
2039,5.599999999999998,36,1,1,0
2040,6.099999999999999,31,1,1,0
2041,7.699999999999999,24,1,0,0
2042,7.8999999999999995,22,1,0,0
2043,7.699999999999999,24,1,0,0
2044,6.899999999999999,32,1,0,0
2045,7.199999999999999,29,1,0,0
2046,8.4,17,1,0,0
2047,4.400000000000004,57,1,0,0
2048,6.799999999999999,33,1,0,0
2049,7.699999999999999,24,1,0,0
2050,7.6,25,1,0,0
2051,8.2,19,1,0,0
2052,3.4000000000000057,58,1,1,0
2053,6.1999999999999975,39,1,0,0
2054,8.299999999999999,18,1,0,0
2055,5.999999999999999,32,1,1,0
2056,8.1,20,1,0,0
2057,2.4000000000000075,68,1,1,0
2058,7.499999999999999,26,1,0,0
2059,7.8999999999999995,22,1,0,0
2060,7.299999999999999,28,1,0,0
2061,8.299999999999999,18,1,0,0
2062,3.400000000000004,58,1,1,0
2063,8.0,21,1,0,0
2064,6.799999999999999,33,1,0,0
2065,5.300000000000001,48,1,0,0
2066,6.999999999999998,31,1,0,0
2067,8.0,21,1,0,0
2068,8.0,21,1,0,0
2069,6.499999999999999,27,1,1,0
2070,-12.600000000000001,27,0,0,1
2071,7.6,25,1,0,0
2072,8.5,16,1,0,0
2073,7.799999999999999,23,1,0,0
2074,-1.1999999999999797,104,0,1,0
2075,8.5,16,1,0,0
2076,4.5,47,1,1,0
2077,6.499999999999998,36,1,0,0
2078,6.099999999999999,31,1,1,0
2079,7.199999999999999,29,1,0,0
2080,6.199999999999999,30,1,1,0
2081,7.199999999999999,29,1,0,0
2082,8.299999999999999,18,1,0,0
2083,8.1,20,1,0,0
2084,5.6,45,1,0,0
2085,5.400000000000001,38,1,1,0
2086,7.199999999999999,20,1,1,0
2087,7.699999999999999,24,1,0,0
2088,7.699999999999999,24,1,0,0
2089,8.1,20,1,0,0
2090,8.2,19,1,0,0
2091,4.900000000000002,52,1,0,0
2092,7.799999999999999,23,1,0,0
2093,4.4,48,1,1,0
2094,8.5,16,1,0,0
2095,7.099999999999999,30,1,0,0
2096,8.4,17,1,0,0
2097,5.799999999999999,34,1,1,0
2098,6.099999999999999,31,1,1,0
2099,8.299999999999999,18,1,0,0
2100,6.399999999999999,37,1,0,0
2101,6.799999999999999,33,1,0,0
2102,8.0,21,1,0,0
2103,6.099999999999998,40,1,0,0
2104,-12.8,29,0,0,1
2105,6.999999999999998,31,1,0,0
2106,6.399999999999999,28,1,1,0
2107,8.5,16,1,0,0
2108,7.099999999999999,30,1,0,0
2109,7.199999999999999,20,1,1,0
2110,7.299999999999999,28,1,0,0
2111,5.799999999999999,43,1,0,0
2112,6.499999999999999,27,1,1,0
2113,7.8999999999999995,22,1,0,0
2114,6.1999999999999975,39,1,0,0
2115,5.099999999999999,41,1,1,0
2116,8.1,20,1,0,0
2117,6.499999999999998,36,1,0,0
2118,7.6,25,1,0,0
2119,7.199999999999999,29,1,0,0
2120,7.699999999999999,24,1,0,0
2121,7.399999999999999,27,1,0,0
2122,5.300000000000001,39,1,1,0
2123,7.799999999999999,23,1,0,0
2124,7.499999999999999,26,1,0,0
2125,4.600000000000003,55,1,0,0
2126,8.7,14,1,0,0
2127,6.099999999999998,40,1,0,0
2128,7.499999999999999,26,1,0,0
2129,6.499999999999998,36,1,0,0
2130,7.299999999999999,28,1,0,0
2131,4.999999999999999,42,1,1,0
2132,8.299999999999999,18,1,0,0
2133,8.0,21,1,0,0
2134,8.1,20,1,0,0
2135,7.6,25,1,0,0
2136,8.1,20,1,0,0
2137,8.8,13,1,0,0
2138,6.899999999999999,32,1,0,0
2139,7.499999999999999,26,1,0,0
2140,6.699999999999999,25,1,1,0
2141,7.799999999999999,23,1,0,0
2142,6.299999999999998,38,1,0,0
2143,5.5,46,1,0,0
2144,6.499999999999999,27,1,1,0
2145,6.8999999999999995,23,1,1,0
2146,5.999999999999998,41,1,0,0
2147,6.599999999999998,35,1,0,0
2148,8.2,19,1,0,0
2149,6.999999999999998,31,1,0,0
2150,8.7,14,1,0,0
2151,7.6,25,1,0,0
2152,7.699999999999999,24,1,0,0
2153,7.399999999999999,27,1,0,0
2154,6.399999999999999,37,1,0,0
2155,7.3,19,1,1,0
2156,6.899999999999999,32,1,0,0
2157,8.5,16,1,0,0
2158,5.099999999999999,32,1,2,0
2159,4.700000000000001,45,1,1,0
2160,8.6,15,1,0,0
2161,7.799999999999999,23,1,0,0
2162,8.1,20,1,0,0
2163,7.299999999999999,28,1,0,0
2164,8.0,21,1,0,0
2165,2.800000000000006,64,1,1,0
2166,6.299999999999998,38,1,0,0
2167,6.1999999999999975,39,1,0,0
2168,7.8999999999999995,22,1,0,0
2169,6.299999999999999,29,1,1,0
2170,7.099999999999999,30,1,0,0
2171,6.499999999999999,27,1,1,0
2172,7.099999999999999,30,1,0,0
2173,3.000000000000009,71,1,0,0
2174,6.499999999999998,36,1,0,0
2175,7.299999999999999,28,1,0,0
2176,7.399999999999999,27,1,0,0
2177,7.199999999999999,29,1,0,0
2178,4.899999999999999,43,1,1,0
2179,4.400000000000004,57,1,0,0
2180,5.899999999999999,33,1,1,0
2181,7.399999999999999,27,1,0,0
2182,7.399999999999999,27,1,0,0
2183,8.8,13,1,0,0
2184,5.100000000000001,50,1,0,0
2185,7.3,19,1,1,0
2186,7.699999999999999,24,1,0,0
2187,4.899999999999999,34,1,2,0
2188,6.399999999999999,37,1,0,0
2189,7.099999999999999,30,1,0,0
2190,5.100000000000001,50,1,0,0
2191,8.8,13,1,0,0
2192,7.299999999999999,28,1,0,0
2193,5.099999999999998,41,1,1,0
2194,7.499999999999999,26,1,0,0
2195,7.499999999999999,26,1,0,0
2196,8.4,17,1,0,0
2197,6.499999999999999,27,1,1,0
2198,7.399999999999999,27,1,0,0
2199,8.0,21,1,0,0
2200,5.4,38,1,1,0
2201,6.699999999999998,34,1,0,0
2202,6.299999999999998,38,1,0,0
2203,7.199999999999999,29,1,0,0
2204,6.899999999999999,32,1,0,0
2205,6.999999999999998,31,1,0,0
2206,7.399999999999999,27,1,0,0
2207,8.299999999999999,18,1,0,0
2208,6.999999999999998,31,1,0,0
2209,6.799999999999999,24,1,1,0
2210,8.4,17,1,0,0
2211,7.399999999999999,27,1,0,0
2212,5.699999999999999,44,1,0,0
2213,4.200000000000005,59,1,0,0
2214,8.299999999999999,18,1,0,0
2215,5.300000000000001,48,1,0,0
2216,7.8999999999999995,22,1,0,0
2217,5.6,45,1,0,0
2218,7.6,25,1,0,0
2219,8.299999999999999,18,1,0,0
2220,6.099999999999998,40,1,0,0
2221,7.8999999999999995,22,1,0,0
2222,6.799999999999999,33,1,0,0
2223,7.699999999999999,24,1,0,0
2224,7.6,25,1,0,0
2225,8.299999999999999,18,1,0,0
2226,6.799999999999999,33,1,0,0
2227,8.1,20,1,0,0
2228,6.1999999999999975,39,1,0,0
2229,7.499999999999999,26,1,0,0
2230,7.499999999999999,26,1,0,0
2231,7.799999999999999,23,1,0,0
2232,7.6,25,1,0,0
2233,7.299999999999999,28,1,0,0
2234,8.6,15,1,0,0
2235,5.799999999999999,43,1,0,0
2236,7.699999999999999,24,1,0,0
2237,8.1,20,1,0,0
2238,8.299999999999999,18,1,0,0
2239,6.999999999999998,31,1,0,0
2240,6.099999999999998,40,1,0,0
2241,7.699999999999999,24,1,0,0
2242,6.5,18,1,2,0
2243,8.1,20,1,0,0
2244,7.799999999999999,23,1,0,0
2245,7.6,25,1,0,0
2246,6.499999999999998,36,1,0,0
2247,6.299999999999998,38,1,0,0
2248,7.299999999999999,28,1,0,0
2249,7.8,14,1,1,0
2250,8.7,14,1,0,0
2251,6.099999999999998,40,1,0,0
2252,8.6,15,1,0,0
2253,7.6,25,1,0,0
2254,8.299999999999999,18,1,0,0
2255,7.499999999999999,26,1,0,0
2256,7.799999999999999,23,1,0,0
2257,6.899999999999999,23,1,1,0
2258,8.2,19,1,0,0
2259,7.399999999999999,27,1,0,0
2260,7.699999999999999,24,1,0,0
2261,7.299999999999999,28,1,0,0
2262,6.299999999999998,38,1,0,0
2263,6.399999999999999,37,1,0,0
2264,8.1,20,1,0,0
2265,6.999999999999998,31,1,0,0
2266,7.8999999999999995,22,1,0,0
2267,8.0,21,1,0,0
2268,6.699999999999998,34,1,0,0
2269,8.1,20,1,0,0
2270,6.699999999999998,34,1,0,0
2271,8.6,15,1,0,0
2272,7.6,25,1,0,0
2273,8.4,17,1,0,0
2274,8.299999999999999,18,1,0,0
2275,7.399999999999999,27,1,0,0
2276,6.099999999999998,40,1,0,0
2277,8.299999999999999,18,1,0,0
2278,3.6999999999999993,46,1,2,0
2279,7.399999999999999,27,1,0,0
2280,7.499999999999999,26,1,0,0
2281,6.899999999999999,32,1,0,0
2282,6.899999999999999,32,1,0,0
2283,6.399999999999999,37,1,0,0
2284,8.1,20,1,0,0
2285,6.699999999999998,34,1,0,0
2286,7.199999999999999,29,1,0,0
2287,7.399999999999999,27,1,0,0
2288,6.699999999999998,34,1,0,0
2289,7.399999999999999,27,1,0,0
2290,6.699999999999998,34,1,0,0
2291,8.2,19,1,0,0
2292,7.399999999999999,27,1,0,0
2293,5.799999999999999,43,1,0,0
2294,7.099999999999999,30,1,0,0
2295,5.5,37,1,1,0
2296,8.0,21,1,0,0
2297,6.899999999999999,32,1,0,0
2298,6.399999999999999,37,1,0,0
2299,7.199999999999999,29,1,0,0
2300,-16.299999999999994,55,0,1,1
2301,8.299999999999999,18,1,0,0
2302,6.799999999999999,24,1,1,0
2303,6.599999999999998,35,1,0,0
2304,8.0,21,1,0,0
2305,5.5,46,1,0,0
2306,8.0,21,1,0,0
2307,6.899999999999999,32,1,0,0
2308,8.0,21,1,0,0
2309,8.2,19,1,0,0
2310,7.6,25,1,0,0
2311,8.4,17,1,0,0
2312,7.199999999999999,29,1,0,0
2313,6.999999999999998,31,1,0,0
2314,8.8,13,1,0,0
2315,7.8999999999999995,22,1,0,0
2316,6.499999999999998,36,1,0,0
2317,7.799999999999999,23,1,0,0
2318,6.6,26,1,1,0
2319,4.900000000000002,52,1,0,0
2320,8.2,19,1,0,0
2321,7.5,17,1,1,0
2322,8.299999999999999,18,1,0,0
2323,7.8999999999999995,22,1,0,0
2324,8.5,16,1,0,0
2325,6.999999999999998,31,1,0,0
2326,5.899999999999999,42,1,0,0
2327,7.799999999999999,23,1,0,0
2328,8.2,19,1,0,0
2329,7.199999999999999,29,1,0,0
2330,6.999999999999998,31,1,0,0
2331,7.499999999999999,26,1,0,0
2332,6.599999999999998,35,1,0,0
2333,7.199999999999999,29,1,0,0
2334,6.599999999999998,35,1,0,0
2335,8.5,16,1,0,0
2336,8.0,21,1,0,0
2337,7.799999999999999,23,1,0,0
2338,7.499999999999999,26,1,0,0
2339,8.6,15,1,0,0
2340,7.199999999999999,29,1,0,0
2341,7.799999999999999,23,1,0,0
2342,5.6,45,1,0,0
2343,5.6,36,1,1,0
2344,6.699999999999998,34,1,0,0
2345,8.0,21,1,0,0
2346,8.4,17,1,0,0
2347,7.8999999999999995,22,1,0,0
2348,7.399999999999999,27,1,0,0
2349,6.999999999999998,31,1,0,0
2350,8.0,21,1,0,0
2351,6.999999999999998,31,1,0,0
2352,6.899999999999999,32,1,0,0
2353,8.1,20,1,0,0
2354,7.699999999999999,24,1,0,0
2355,8.299999999999999,18,1,0,0
2356,6.799999999999999,33,1,0,0
2357,6.799999999999999,33,1,0,0
2358,7.099999999999999,30,1,0,0
2359,6.299999999999998,38,1,0,0
2360,6.299999999999998,38,1,0,0
2361,8.299999999999999,18,1,0,0
2362,6.299999999999998,38,1,0,0
2363,5.200000000000001,40,1,1,0
2364,8.299999999999999,18,1,0,0
2365,6.899999999999999,23,1,1,0
2366,-13.700000000000003,38,0,0,1
2367,6.099999999999998,40,1,0,0
2368,7.1,21,1,1,0
2369,8.5,16,1,0,0
2370,5.100000000000001,50,1,0,0
2371,6.599999999999998,35,1,0,0
2372,7.399999999999999,27,1,0,0
2373,6.999999999999998,31,1,0,0
2374,7.399999999999999,27,1,0,0
2375,8.0,21,1,0,0
2376,5.799999999999999,43,1,0,0
2377,8.4,17,1,0,0
2378,8.4,17,1,0,0
2379,6.899999999999999,32,1,0,0
2380,7.499999999999999,26,1,0,0
2381,7.399999999999999,27,1,0,0
2382,3.2000000000000046,60,1,1,0
2383,7.799999999999999,23,1,0,0
2384,8.2,19,1,0,0
2385,6.8999999999999995,23,1,1,0
2386,7.299999999999999,28,1,0,0
2387,7.199999999999999,29,1,0,0
2388,8.5,16,1,0,0
2389,7.199999999999999,29,1,0,0
2390,5.999999999999999,32,1,1,0
2391,7.8999999999999995,22,1,0,0
2392,7.8999999999999995,22,1,0,0
2393,6.299999999999998,38,1,0,0
2394,6.299999999999998,38,1,0,0
2395,5.4,47,1,0,0
2396,6.999999999999998,31,1,0,0
2397,7.799999999999999,23,1,0,0
2398,6.299999999999998,38,1,0,0
2399,7.499999999999999,26,1,0,0
2400,7.099999999999999,30,1,0,0
2401,7.199999999999999,29,1,0,0
2402,6.599999999999998,35,1,0,0
2403,8.299999999999999,18,1,0,0
