Reward,Length,Success,Collisions,Fires
-11.1,12,0,0,1
-10.2,3,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-18.899999999999995,45,0,5,1
-15.099999999999998,52,0,0,1
-10.1,2,0,0,1
2.2000000000000046,61,1,2,0
7.399999999999999,27,1,0,0
-11.1,12,0,0,1
5.200000000000001,49,1,0,0
-10.6,7,0,0,1
-10.4,5,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
0.9000000000000092,56,1,4,0
-7.6000000000000085,69,0,12,0
-0.2999999999999936,68,0,4,0
8.7,14,1,0,0
-15.599999999999998,30,0,3,1
8.1,20,1,0,0
7.4,18,1,1,0
-3.499999999999986,82,0,6,0
-16.099999999999994,44,0,2,1
-10.2,3,0,0,1
-10.0,1,0,0,1
-17.19999999999999,100,0,8,0
-15.199999999999998,26,0,3,1
-11.1,12,0,0,1
-10.1,2,0,0,1
1.70000000000001,57,1,3,0
-16.199999999999996,63,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
-10.3,4,0,0,1
-11.6,17,0,0,1
-11.1,12,0,0,1
-10.1,2,0,0,1
6.799999999999999,33,1,0,0
-10.7,8,0,0,1
-16.299999999999997,37,0,3,1
6.699999999999998,34,1,0,0
4.300000000000005,49,1,1,0
-10.4,5,0,0,1
-11.9,11,0,1,1
-10.5,6,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-12.4,25,0,0,1
-9.99999999999998,100,0,0,0
9.4,7,1,0,0
-12.0,21,0,0,1
-13.600000000000001,37,0,0,1
-11.2,13,0,0,1
-10.3,4,0,0,1
-10.0,1,0,0,1
7.299999999999999,28,1,0,0
9.2,9,1,0,0
-17.09999999999999,63,0,1,1
-12.600000000000001,27,0,0,1
-13.200000000000001,33,0,0,1
-10.3,4,0,0,1
-10.5,6,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-13.600000000000001,37,0,0,1
-10.0,1,0,0,1
-10.4,5,0,0,1
-10.1,2,0,0,1
2.9000000000000057,63,1,1,0
-1.6999999999999886,82,0,4,0
-11.0,11,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.5,6,0,0,1
-10.0,1,0,0,1
-13.8,30,0,1,1
-10.2,3,0,0,1
-12.700000000000001,28,0,0,1
-11.8,19,0,0,1
4.000000000000005,61,1,0,0
8.5,16,1,0,0
-10.2,3,0,0,1
-10.4,5,0,0,1
8.1,20,1,0,0
-11.1,12,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
-10.2,3,0,0,1
-15.399999999999979,100,0,6,0
-14.7,48,0,0,1
6.899999999999999,32,1,0,0
-11.2,13,0,0,1
-10.1,2,0,0,1
-2.499999999999977,90,0,4,0
-10.0,1,0,0,1
8.7,14,1,0,0
7.299999999999999,19,1,1,0
-2.0999999999999837,86,0,4,0
2.9000000000000066,45,1,3,0
-11.700000000000001,18,0,0,1
5.100000000000002,23,1,3,0
8.5,16,1,0,0
-10.6,7,0,0,1
4.100000000000002,42,1,2,0
2.800000000000007,55,1,2,0
-10.4,5,0,0,1
-10.5,6,0,0,1
-10.0,1,0,0,1
-10.0,1,0,0,1
2.0000000000000098,54,1,3,0
-4.29999999999999,81,0,7,0
-17.2,100,0,8,0
8.2,19,1,0,0
0.3000000000000096,53,1,5,0
5.300000000000001,39,1,1,0
-10.0,1,0,0,1
-10.0,1,0,0,1
5.799999999999999,43,1,0,0
-11.2,13,0,0,1
-10.3,4,0,0,1
5.799999999999999,43,1,0,0
7.799999999999999,23,1,0,0
6.799999999999999,33,1,0,0
8.8,13,1,0,0
-15.899999999999995,60,0,0,1
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.1,2,0,0,1
6.599999999999998,35,1,0,0
2.7000000000000073,56,1,2,0
1.2000000000000046,53,1,4,0
2.500000000000007,67,1,1,0
-16.299999999999983,100,0,7,0
5.0,33,1,2,0
-10.0,1,0,0,1
-10.1,2,0,0,1
-10.0,1,0,0,1
