Episode,Reward,Length,Success,Collisions,Fires
1772,7.799999999999999,23,1,0,0
1773,4.000000000000001,25,1,4,0
1774,7.6,16,1,1,0
1775,6.799999999999999,24,1,1,0
1776,8.5,16,1,0,0
1777,7.799999999999999,23,1,0,0
1778,8.4,17,1,0,0
1779,6.499999999999998,36,1,0,0
1780,9.2,9,1,0,0
1781,6.699999999999999,25,1,1,0
1782,8.1,20,1,0,0
1783,7.499999999999999,26,1,0,0
1784,8.299999999999999,18,1,0,0
1785,8.6,15,1,0,0
1786,8.2,19,1,0,0
1787,9.2,9,1,0,0
1788,9.3,8,1,0,0
1789,7.3,19,1,1,0
1790,9.2,9,1,0,0
1791,5.8,25,1,2,0
1792,8.6,15,1,0,0
1793,9.2,9,1,0,0
1794,8.299999999999999,18,1,0,0
1795,8.0,12,1,1,0
1796,8.1,20,1,0,0
1797,8.6,15,1,0,0
1798,8.9,12,1,0,0
1799,8.2,19,1,0,0
1800,8.9,12,1,0,0
1801,4.699999999999999,36,1,2,0
1802,8.4,17,1,0,0
1803,8.0,21,1,0,0
1804,8.1,11,1,1,0
1805,9.0,11,1,0,0
1806,8.8,13,1,0,0
1807,7.499999999999999,26,1,0,0
1808,7.1,21,1,1,0
1809,9.0,11,1,0,0
1810,7.8,14,1,1,0
1811,8.9,12,1,0,0
1812,9.0,11,1,0,0
1813,9.0,11,1,0,0
1814,7.8,14,1,1,0
1815,9.0,11,1,0,0
1816,8.299999999999999,18,1,0,0
1817,7.5,17,1,1,0
1818,8.4,17,1,0,0
1819,8.9,12,1,0,0
1820,8.4,17,1,0,0
1821,5.3999999999999995,20,1,3,0
1822,7.799999999999999,23,1,0,0
1823,-11.1,12,0,0,1
1824,8.299999999999999,18,1,0,0
1825,9.2,9,1,0,0
1826,8.0,21,1,0,0
1827,8.0,12,1,1,0
1828,8.4,17,1,0,0
1829,-10.6,7,0,0,1
1830,7.5,17,1,1,0
1831,8.8,13,1,0,0
1832,8.6,15,1,0,0
1833,8.6,15,1,0,0
1834,6.8999999999999995,14,1,2,0
1835,8.7,14,1,0,0
1836,7.499999999999999,26,1,0,0
1837,8.8,13,1,0,0
1838,7.9,13,1,1,0
1839,8.299999999999999,18,1,0,0
1840,8.6,15,1,0,0
1841,6.799999999999999,15,1,2,0
1842,8.2,19,1,0,0
1843,9.3,8,1,0,0
1844,9.0,11,1,0,0
1845,8.7,14,1,0,0
1846,6.799999999999999,15,1,2,0
1847,8.7,14,1,0,0
1848,8.299999999999999,18,1,0,0
1849,8.9,12,1,0,0
1850,8.4,17,1,0,0
1851,8.1,20,1,0,0
1852,8.4,17,1,0,0
1853,5.6,36,1,1,0
1854,7.499999999999999,26,1,0,0
1855,6.1,22,1,2,0
1856,8.7,14,1,0,0
1857,9.0,11,1,0,0
1858,6.6,26,1,1,0
1859,8.299999999999999,18,1,0,0
1860,8.3,9,1,1,0
1861,9.1,10,1,0,0
1862,9.3,8,1,0,0
1863,8.7,14,1,0,0
1864,8.6,15,1,0,0
1865,9.3,8,1,0,0
1866,6.199999999999999,30,1,1,0
1867,7.8999999999999995,13,1,1,0
1868,8.8,13,1,0,0
1869,8.5,16,1,0,0
1870,7.499999999999999,26,1,0,0
1871,8.7,14,1,0,0
1872,8.7,14,1,0,0
1873,8.5,16,1,0,0
1874,8.6,15,1,0,0
1875,8.5,16,1,0,0
1876,8.8,13,1,0,0
1877,8.5,16,1,0,0
1878,5.099999999999998,32,1,2,0
1879,8.7,14,1,0,0
1880,8.299999999999999,18,1,0,0
1881,8.0,12,1,1,0
1882,8.7,14,1,0,0
1883,8.5,16,1,0,0
1884,8.5,16,1,0,0
1885,8.6,15,1,0,0
1886,9.1,10,1,0,0
1887,8.9,12,1,0,0
1888,9.0,11,1,0,0
1889,9.0,11,1,0,0
1890,8.1,20,1,0,0
1891,8.1,20,1,0,0
1892,8.8,13,1,0,0
1893,8.2,19,1,0,0
1894,8.0,21,1,0,0
1895,8.6,15,1,0,0
1896,6.899999999999999,32,1,0,0
1897,8.1,11,1,1,0
1898,8.299999999999999,18,1,0,0
1899,8.9,12,1,0,0
1900,8.7,14,1,0,0
1901,9.0,11,1,0,0
1902,6.599999999999999,26,1,1,0
1903,8.4,17,1,0,0
1904,4.8000000000000025,17,1,4,0
1905,9.1,10,1,0,0
1906,8.4,17,1,0,0
1907,9.2,9,1,0,0
1908,8.4,17,1,0,0
1909,8.8,13,1,0,0
1910,9.1,10,1,0,0
1911,8.2,10,1,1,0
1912,8.6,15,1,0,0
1913,8.2,19,1,0,0
1914,8.6,15,1,0,0
1915,8.299999999999999,18,1,0,0
1916,8.1,20,1,0,0
1917,8.0,21,1,0,0
1918,7.8999999999999995,22,1,0,0
1919,6.699999999999999,25,1,1,0
1920,8.5,16,1,0,0
1921,-11.0,11,0,0,1
1922,9.3,8,1,0,0
1923,8.299999999999999,18,1,0,0
1924,8.9,12,1,0,0
1925,8.2,19,1,0,0
1926,9.2,9,1,0,0
1927,8.0,21,1,0,0
1928,6.1,22,1,2,0
1929,8.8,13,1,0,0
1930,8.6,15,1,0,0
1931,-13.200000000000001,33,0,0,1
1932,9.2,9,1,0,0
1933,-10.6,7,0,0,1
1934,9.2,9,1,0,0
1935,9.1,10,1,0,0
1936,7.8999999999999995,22,1,0,0
1937,-14.100000000000001,33,0,1,1
1938,7.199999999999999,20,1,1,0
1939,-12.9,12,0,2,1
1940,9.0,11,1,0,0
1941,8.6,15,1,0,0
1942,8.9,12,1,0,0
1943,6.799999999999999,24,1,1,0
1944,8.6,15,1,0,0
1945,9.1,10,1,0,0
1946,9.2,9,1,0,0
1947,8.4,17,1,0,0
1948,5.200000000000003,22,1,3,0
1949,8.1,20,1,0,0
1950,8.0,21,1,0,0
1951,9.1,10,1,0,0
1952,8.7,14,1,0,0
1953,9.2,9,1,0,0
1954,-11.1,12,0,0,1
1955,8.5,16,1,0,0
1956,8.8,13,1,0,0
1957,9.1,10,1,0,0
1958,8.6,15,1,0,0
1959,7.8999999999999995,22,1,0,0
1960,8.299999999999999,18,1,0,0
1961,8.4,17,1,0,0
1962,8.4,17,1,0,0
1963,7.299999999999999,19,1,1,0
1964,6.699999999999998,34,1,0,0
1965,6.999999999999998,31,1,0,0
1966,8.2,10,1,1,0
1967,-12.5,26,0,0,1
1968,8.0,21,1,0,0
1969,8.5,16,1,0,0
1970,7.8,14,1,1,0
1971,8.6,15,1,0,0
1972,7.799999999999999,23,1,0,0
1973,8.5,16,1,0,0
1974,7.299999999999999,28,1,0,0
1975,9.2,9,1,0,0
1976,8.299999999999999,18,1,0,0
1977,8.6,15,1,0,0
1978,8.9,12,1,0,0
1979,8.2,19,1,0,0
1980,8.5,16,1,0,0
1981,8.4,17,1,0,0
1982,8.2,19,1,0,0
1983,7.699999999999999,24,1,0,0
1984,8.5,16,1,0,0
1985,8.1,20,1,0,0
1986,6.699999999999999,16,1,2,0
1987,5.699999999999999,35,1,1,0
1988,6.5,18,1,2,0
1989,7.3999999999999995,18,1,1,0
1990,9.2,9,1,0,0
1991,9.2,9,1,0,0
1992,9.1,10,1,0,0
1993,8.0,12,1,1,0
1994,8.4,17,1,0,0
1995,7.9,13,1,1,0
1996,5.100000000000003,32,1,2,0
1997,8.6,15,1,0,0
1998,8.8,13,1,0,0
1999,-11.0,11,0,0,1
2000,9.3,8,1,0,0
2001,-11.3,14,0,0,1
2002,8.9,12,1,0,0
2003,8.4,17,1,0,0
2004,8.6,15,1,0,0
2005,6.899999999999999,32,1,0,0
2006,9.2,9,1,0,0
2007,8.4,17,1,0,0
2008,8.9,12,1,0,0
2009,9.1,10,1,0,0
2010,7.1,12,1,2,0
2011,8.0,21,1,0,0
2012,8.5,16,1,0,0
2013,8.2,19,1,0,0
2014,8.7,14,1,0,0
2015,8.6,15,1,0,0
2016,7.699999999999999,24,1,0,0
2017,-11.2,13,0,0,1
2018,5.899999999999999,42,1,0,0
2019,9.2,9,1,0,0
2020,9.2,9,1,0,0
2021,7.6,16,1,1,0
2022,8.2,19,1,0,0
2023,9.1,10,1,0,0
2024,8.7,14,1,0,0
2025,7.6,16,1,1,0
2026,7.8999999999999995,22,1,0,0
2027,9.1,10,1,0,0
2028,8.9,12,1,0,0
2029,9.1,10,1,0,0
2030,9.0,11,1,0,0
2031,8.1,20,1,0,0
2032,8.4,17,1,0,0
2033,9.3,8,1,0,0
2034,8.0,21,1,0,0
2035,6.199999999999999,21,1,2,0
2036,7.5,17,1,1,0
2037,8.8,13,1,0,0
2038,8.9,12,1,0,0
2039,8.5,16,1,0,0
2040,7.4,18,1,1,0
2041,9.1,10,1,0,0
2042,8.7,14,1,0,0
2043,7.299999999999999,28,1,0,0
2044,9.1,10,1,0,0
2045,9.2,9,1,0,0
2046,-11.1,12,0,0,1
2047,8.7,14,1,0,0
2048,5.799999999999999,43,1,0,0
2049,5.699999999999999,26,1,2,0
2050,9.2,9,1,0,0
2051,8.5,16,1,0,0
2052,7.0,22,1,1,0
2053,7.799999999999999,23,1,0,0
2054,8.6,15,1,0,0
2055,7.8999999999999995,22,1,0,0
2056,8.5,16,1,0,0
2057,4.000000000000006,43,1,2,0
2058,8.0,21,1,0,0
2059,8.299999999999999,18,1,0,0
2060,8.6,15,1,0,0
2061,8.9,12,1,0,0
2062,8.8,13,1,0,0
2063,8.8,13,1,0,0
2064,9.1,10,1,0,0
2065,8.7,14,1,0,0
2066,9.0,11,1,0,0
2067,5.5,37,1,1,0
2068,5.5,28,1,2,0
2069,8.299999999999999,18,1,0,0
2070,8.6,15,1,0,0
2071,8.7,14,1,0,0
2072,7.6,25,1,0,0
2073,8.8,13,1,0,0
2074,-14.4,36,0,1,1
2075,8.299999999999999,18,1,0,0
2076,8.299999999999999,18,1,0,0
2077,8.5,16,1,0,0
2078,8.1,20,1,0,0
2079,7.1,21,1,1,0
2080,7.699999999999999,24,1,0,0
2081,8.5,16,1,0,0
2082,9.3,8,1,0,0
2083,8.6,15,1,0,0
2084,9.1,10,1,0,0
2085,8.8,13,1,0,0
2086,8.9,12,1,0,0
2087,-11.2,13,0,0,1
2088,6.5,18,1,2,0
2089,8.2,19,1,0,0
2090,8.299999999999999,18,1,0,0
2091,8.2,19,1,0,0
2092,8.8,13,1,0,0
2093,7.199999999999999,20,1,1,0
2094,8.4,17,1,0,0
2095,8.9,12,1,0,0
2096,9.2,9,1,0,0
2097,8.299999999999999,18,1,0,0
2098,-14.200000000000001,25,0,2,1
2099,8.7,14,1,0,0
2100,7.1,21,1,1,0
2101,9.0,11,1,0,0
2102,7.6,16,1,1,0
2103,9.3,8,1,0,0
2104,8.0,21,1,0,0
2105,8.5,16,1,0,0
2106,8.6,15,1,0,0
2107,6.599999999999999,26,1,1,0
2108,8.2,19,1,0,0
2109,9.1,10,1,0,0
2110,7.399999999999999,27,1,0,0
2111,6.799999999999999,15,1,2,0
2112,8.9,12,1,0,0
2113,8.9,12,1,0,0
2114,8.9,12,1,0,0
2115,7.8999999999999995,22,1,0,0
2116,8.1,20,1,0,0
2117,7.6,16,1,1,0
2118,8.5,16,1,0,0
2119,9.0,11,1,0,0
2120,7.8,14,1,1,0
2121,8.299999999999999,18,1,0,0
2122,8.6,15,1,0,0
2123,6.9,14,1,2,0
2124,8.7,14,1,0,0
2125,9.3,8,1,0,0
2126,9.1,10,1,0,0
2127,-12.0,12,0,1,1
2128,8.6,15,1,0,0
2129,9.2,9,1,0,0
2130,8.9,12,1,0,0
2131,8.4,17,1,0,0
2132,8.8,13,1,0,0
2133,8.4,17,1,0,0
2134,8.7,14,1,0,0
2135,8.9,12,1,0,0
2136,9.1,10,1,0,0
2137,8.7,14,1,0,0
2138,-13.100000000000001,23,0,1,1
2139,8.6,15,1,0,0
2140,1.8000000000000043,38,1,5,0
2141,8.2,19,1,0,0
2142,8.1,20,1,0,0
2143,8.8,13,1,0,0
2144,7.399999999999999,27,1,0,0
2145,6.899999999999999,32,1,0,0
2146,4.400000000000005,39,1,2,0
2147,-12.4,25,0,0,1
2148,9.0,11,1,0,0
2149,7.699999999999999,24,1,0,0
2150,7.099999999999999,21,1,1,0
2151,7.8999999999999995,22,1,0,0
2152,6.599999999999998,26,1,1,0
2153,8.4,17,1,0,0
2154,7.699999999999999,24,1,0,0
2155,4.800000000000001,17,1,4,0
2156,7.299999999999999,19,1,1,0
2157,9.0,11,1,0,0
2158,6.299999999999998,29,1,1,0
2159,7.1,21,1,1,0
2160,8.5,16,1,0,0
2161,5.8,25,1,2,0
2162,8.7,14,1,0,0
2163,8.9,12,1,0,0
2164,-12.0,21,0,0,1
2165,8.0,21,1,0,0
2166,8.4,17,1,0,0
2167,7.7,15,1,1,0
2168,8.8,13,1,0,0
2169,8.0,12,1,1,0
2170,8.9,12,1,0,0
2171,9.0,11,1,0,0
2172,6.399999999999999,19,1,2,0
2173,9.0,11,1,0,0
2174,8.9,12,1,0,0
2175,8.7,14,1,0,0
2176,8.0,12,1,1,0
2177,8.4,17,1,0,0
2178,7.899999999999999,13,1,1,0
2179,8.7,14,1,0,0
2180,9.1,10,1,0,0
2181,8.7,14,1,0,0
2182,8.8,13,1,0,0
2183,8.4,17,1,0,0
2184,7.499999999999999,17,1,1,0
2185,8.6,15,1,0,0
2186,9.0,11,1,0,0
2187,8.5,16,1,0,0
2188,9.0,11,1,0,0
2189,8.9,12,1,0,0
2190,6.499999999999999,27,1,1,0
2191,-11.9,20,0,0,1
2192,8.8,13,1,0,0
2193,8.2,19,1,0,0
2194,9.0,11,1,0,0
2195,8.0,12,1,1,0
2196,9.1,10,1,0,0
2197,-12.200000000000001,23,0,0,1
2198,6.899999999999999,23,1,1,0
2199,5.999999999999999,23,1,2,0
2200,8.7,14,1,0,0
2201,8.8,13,1,0,0
2202,-13.700000000000003,38,0,0,1
2203,8.7,14,1,0,0
2204,8.9,12,1,0,0
2205,9.3,8,1,0,0
2206,8.4,17,1,0,0
2207,8.1,11,1,1,0
2208,8.8,13,1,0,0
2209,8.8,13,1,0,0
2210,8.9,12,1,0,0
2211,-1.09999999999998,94,0,2,0
2212,8.6,15,1,0,0
2213,9.1,10,1,0,0
2214,8.1,11,1,1,0
2215,5.100000000000001,50,1,0,0
2216,6.799999999999999,33,1,0,0
2217,-11.6,17,0,0,1
2218,-19.399999999999984,86,0,1,1
2219,8.1,20,1,0,0
2220,8.1,20,1,0,0
2221,9.1,10,1,0,0
2222,9.2,9,1,0,0
2223,-17.899999999999988,80,0,0,1
2224,-17.69999999999999,78,0,0,1
2225,-12.0,21,0,0,1
2226,-11.1,12,0,0,1
2227,8.7,14,1,0,0
2228,9.3,8,1,0,0
2229,-17.899999999999988,80,0,0,1
2230,7.399999999999999,18,1,1,0
2231,-13.100000000000001,23,0,1,1
2232,-15.699999999999996,58,0,0,1
2233,-14.5,46,0,0,1
2234,9.2,9,1,0,0
2235,-13.700000000000001,20,0,2,1
2236,9.2,9,1,0,0
2237,8.5,16,1,0,0
2238,-11.8,10,0,1,1
2239,-11.2,13,0,0,1
2240,9.0,11,1,0,0
2241,8.0,21,1,0,0
2242,9.1,10,1,0,0
2243,9.3,8,1,0,0
2244,-14.200000000000001,43,0,0,1
2245,8.7,14,1,0,0
2246,-15.699999999999996,58,0,0,1
2247,4.500000000000004,47,1,1,0
2248,8.5,16,1,0,0
2249,-14.999999999999998,51,0,0,1
2250,8.6,15,1,0,0
2251,-13.900000000000002,31,0,1,1
2252,7.199999999999999,29,1,0,0
2253,-12.600000000000001,27,0,0,1
2254,-14.999999999999996,42,0,1,1
2255,5.200000000000001,40,1,1,0
2256,7.6,16,1,1,0
2257,8.2,10,1,1,0
2258,-11.1,12,0,0,1
2259,-15.899999999999995,60,0,0,1
2260,-15.4,46,0,1,1
2261,8.1,20,1,0,0
2262,-17.899999999999988,71,0,1,1
2263,7.199999999999999,20,1,1,0
2264,-13.400000000000002,26,0,1,1
2265,-13.400000000000002,35,0,0,1
2266,8.0,21,1,0,0
2267,-11.5,16,0,0,1
2268,-10.8,9,0,0,1
2269,5.799999999999999,43,1,0,0
2270,5.200000000000001,22,1,3,0
2271,-15.699999999999996,58,0,0,1
2272,-14.899999999999999,41,0,1,1
2273,8.7,14,1,0,0
2274,9.1,10,1,0,0
2275,8.8,13,1,0,0
2276,-16.299999999999994,55,0,1,1
2277,8.6,15,1,0,0
2278,5.500000000000001,37,1,1,0
2279,6.599999999999998,35,1,0,0
2280,8.8,13,1,0,0
2281,7.7,15,1,1,0
2282,8.9,12,1,0,0
2283,-11.5,16,0,0,1
2284,9.1,10,1,0,0
2285,8.4,17,1,0,0
2286,8.6,15,1,0,0
2287,-16.10000000000005,100,0,18,0
2288,9.0,11,1,0,0
2289,-11.9,20,0,0,1
2290,7.199999999999999,20,1,1,0
2291,9.0,11,1,0,0
2292,9.0,11,1,0,0
2293,-11.6,17,0,0,1
2294,9.2,9,1,0,0
2295,8.6,15,1,0,0
2296,8.7,14,1,0,0
2297,9.1,10,1,0,0
2298,9.0,11,1,0,0
2299,8.9,12,1,0,0
2300,9.2,9,1,0,0
2301,7.099999999999999,30,1,0,0
2302,7.299999999999999,19,1,1,0
2303,6.5,18,1,2,0
2304,9.0,11,1,0,0
2305,8.2,19,1,0,0
2306,8.7,14,1,0,0
2307,9.0,11,1,0,0
2308,9.0,11,1,0,0
2309,4.3000000000000025,40,1,2,0
2310,8.4,17,1,0,0
2311,8.1,20,1,0,0
2312,8.299999999999999,18,1,0,0
2313,7.3999999999999995,18,1,1,0
2314,8.7,14,1,0,0
2315,7.5,17,1,1,0
2316,8.7,14,1,0,0
2317,8.0,21,1,0,0
2318,7.099999999999999,21,1,1,0
2319,8.6,15,1,0,0
2320,8.7,14,1,0,0
2321,-12.2,14,0,1,1
2322,9.3,8,1,0,0
2323,8.5,16,1,0,0
2324,8.4,17,1,0,0
2325,8.7,14,1,0,0
2326,9.1,10,1,0,0
2327,8.7,14,1,0,0
2328,-11.6,17,0,0,1
2329,-10.9,10,0,0,1
2330,9.2,9,1,0,0
2331,8.6,15,1,0,0
2332,9.1,10,1,0,0
2333,9.0,11,1,0,0
2334,6.8,15,1,2,0
2335,7.6,25,1,0,0
2336,9.1,10,1,0,0
2337,8.0,12,1,1,0
2338,7.8,14,1,1,0
2339,9.2,9,1,0,0
2340,6.999999999999998,22,1,1,0
2341,8.299999999999999,18,1,0,0
2342,9.2,9,1,0,0
2343,7.799999999999999,14,1,1,0
2344,8.8,13,1,0,0
2345,9.2,9,1,0,0
2346,9.1,10,1,0,0
2347,-15.0,42,0,1,1
2348,6.199999999999998,30,1,1,0
2349,8.9,12,1,0,0
2350,8.6,15,1,0,0
2351,8.1,20,1,0,0
2352,9.2,9,1,0,0
2353,8.299999999999999,18,1,0,0
2354,6.399999999999999,28,1,1,0
2355,8.8,13,1,0,0
2356,8.9,12,1,0,0
2357,8.2,19,1,0,0
2358,6.9,14,1,2,0
2359,8.8,13,1,0,0
2360,7.699999999999999,15,1,1,0
2361,8.7,14,1,0,0
2362,8.2,10,1,1,0
2363,9.2,9,1,0,0
2364,9.2,9,1,0,0
2365,7.6,16,1,1,0
2366,8.4,17,1,0,0
2367,7.799999999999999,23,1,0,0
2368,9.2,9,1,0,0
2369,8.299999999999999,18,1,0,0
2370,8.299999999999999,18,1,0,0
2371,9.0,11,1,0,0
2372,8.6,15,1,0,0
2373,8.7,14,1,0,0
2374,8.2,10,1,1,0
2375,8.5,16,1,0,0
2376,7.3999999999999995,18,1,1,0
2377,8.8,13,1,0,0
2378,5.5,46,1,0,0
2379,8.7,14,1,0,0
2380,8.9,12,1,0,0
2381,8.8,13,1,0,0
2382,8.8,13,1,0,0
2383,9.2,9,1,0,0
2384,7.699999999999999,24,1,0,0
2385,5.300000000000001,21,1,3,0
2386,8.8,13,1,0,0
2387,7.1,21,1,1,0
2388,8.5,16,1,0,0
2389,6.8999999999999995,23,1,1,0
2390,7.1,21,1,1,0
2391,8.299999999999999,18,1,0,0
2392,8.1,20,1,0,0
2393,8.4,17,1,0,0
2394,8.6,15,1,0,0
2395,9.2,9,1,0,0
2396,8.7,14,1,0,0
2397,8.8,13,1,0,0
2398,9.3,8,1,0,0
2399,8.9,12,1,0,0
2400,8.299999999999999,18,1,0,0
2401,8.6,15,1,0,0
2402,7.699999999999999,15,1,1,0
2403,7.1,21,1,1,0
2404,8.8,13,1,0,0
2405,6.299999999999998,29,1,1,0
2406,7.099999999999999,30,1,0,0
2407,9.0,11,1,0,0
2408,9.2,9,1,0,0
2409,8.5,16,1,0,0
2410,8.4,17,1,0,0
2411,8.2,19,1,0,0
2412,8.0,12,1,1,0
2413,8.4,17,1,0,0
2414,9.1,10,1,0,0
2415,8.8,13,1,0,0
2416,8.2,19,1,0,0
2417,8.1,11,1,1,0
2418,9.2,9,1,0,0
2419,8.299999999999999,18,1,0,0
2420,8.9,12,1,0,0
2421,9.1,10,1,0,0
2422,9.0,11,1,0,0
2423,8.8,13,1,0,0
2424,8.7,14,1,0,0
2425,8.2,10,1,1,0
2426,9.3,8,1,0,0
2427,8.7,14,1,0,0
2428,7.800000000000001,14,1,1,0
2429,8.4,17,1,0,0
2430,8.299999999999999,18,1,0,0
2431,8.8,13,1,0,0
2432,7.399999999999999,27,1,0,0
2433,8.9,12,1,0,0
2434,7.7,15,1,1,0
2435,7.299999999999999,19,1,1,0
2436,7.8999999999999995,13,1,1,0
2437,8.7,14,1,0,0
2438,8.9,12,1,0,0
2439,7.800000000000001,14,1,1,0
2440,9.0,11,1,0,0
2441,8.0,21,1,0,0
2442,8.6,15,1,0,0
2443,9.1,10,1,0,0
2444,8.9,12,1,0,0
2445,8.5,16,1,0,0
2446,9.0,11,1,0,0
2447,7.799999999999999,23,1,0,0
2448,5.1,23,1,3,0
2449,8.5,16,1,0,0
2450,6.499999999999999,27,1,1,0
2451,9.2,9,1,0,0
2452,1.9000000000000092,73,1,1,0
2453,9.1,10,1,0,0
2454,9.1,10,1,0,0
2455,8.0,21,1,0,0
2456,7.799999999999999,14,1,1,0
2457,7.699999999999999,24,1,0,0
2458,8.8,13,1,0,0
2459,6.6,17,1,2,0
2460,8.7,14,1,0,0
2461,6.399999999999999,28,1,1,0
2462,7.199999999999999,20,1,1,0
2463,8.7,14,1,0,0
2464,8.9,12,1,0,0
2465,8.0,21,1,0,0
2466,8.8,13,1,0,0
2467,9.1,10,1,0,0
2468,9.3,8,1,0,0
2469,8.299999999999999,18,1,0,0
2470,8.7,14,1,0,0
2471,9.0,11,1,0,0
2472,9.0,11,1,0,0
2473,9.2,9,1,0,0
2474,-14.100000000000001,33,0,1,1
2475,8.8,13,1,0,0
2476,7.299999999999999,19,1,1,0
2477,7.9,13,1,1,0
2478,-10.9,10,0,0,1
2479,9.0,11,1,0,0
2480,9.0,11,1,0,0
2481,7.8999999999999995,22,1,0,0
2482,7.699999999999999,15,1,1,0
2483,8.7,14,1,0,0
2484,7.0,22,1,1,0
2485,9.0,11,1,0,0
2486,7.4,18,1,1,0
2487,8.2,19,1,0,0
2488,8.8,13,1,0,0
2489,8.0,12,1,1,0
2490,8.8,13,1,0,0
2491,9.2,9,1,0,0
2492,8.1,20,1,0,0
2493,7.3999999999999995,18,1,1,0
2494,2.9000000000000057,63,1,1,0
2495,7.699999999999999,24,1,0,0
2496,8.4,17,1,0,0
2497,3.4000000000000004,22,1,5,0
2498,8.7,14,1,0,0
2499,8.9,12,1,0,0
2500,8.8,13,1,0,0
2501,8.5,16,1,0,0
2502,6.699999999999998,25,1,1,0
2503,8.299999999999999,18,1,0,0
2504,8.7,14,1,0,0
2505,5.999999999999999,23,1,2,0
2506,8.7,14,1,0,0
2507,8.4,17,1,0,0
2508,8.8,13,1,0,0
2509,9.0,11,1,0,0
2510,8.5,16,1,0,0
2511,8.8,13,1,0,0
2512,8.2,10,1,1,0
2513,8.6,15,1,0,0
2514,8.8,13,1,0,0
2515,8.2,19,1,0,0
2516,8.6,15,1,0,0
2517,9.0,11,1,0,0
2518,8.9,12,1,0,0
2519,8.9,12,1,0,0
2520,-12.900000000000002,30,0,0,1
2521,8.5,16,1,0,0
2522,8.6,15,1,0,0
2523,8.7,14,1,0,0
2524,7.9,13,1,1,0
2525,9.1,10,1,0,0
2526,9.1,10,1,0,0
2527,8.2,10,1,1,0
2528,8.6,15,1,0,0
2529,8.9,12,1,0,0
2530,8.9,12,1,0,0
2531,8.9,12,1,0,0
2532,9.0,11,1,0,0
2533,7.9,13,1,1,0
2534,8.2,19,1,0,0
2535,8.4,17,1,0,0
2536,8.9,12,1,0,0
2537,8.1,20,1,0,0
2538,9.2,9,1,0,0
2539,9.0,11,1,0,0
2540,6.799999999999999,15,1,2,0
2541,9.2,9,1,0,0
2542,9.0,11,1,0,0
2543,9.0,11,1,0,0
2544,7.8,14,1,1,0
2545,8.1,11,1,1,0
2546,8.5,16,1,0,0
2547,8.7,14,1,0,0
2548,8.8,13,1,0,0
2549,7.3999999999999995,18,1,1,0
2550,9.0,11,1,0,0
2551,9.0,11,1,0,0
2552,8.8,13,1,0,0
2553,-12.3,15,0,1,1
2554,9.0,11,1,0,0
2555,9.0,11,1,0,0
2556,9.1,10,1,0,0
2557,7.800000000000001,14,1,1,0
2558,9.1,10,1,0,0
2559,7.9,13,1,1,0
2560,8.8,13,1,0,0
2561,8.6,15,1,0,0
2562,8.6,15,1,0,0
2563,7.5,17,1,1,0
2564,8.0,12,1,1,0
2565,7.499999999999999,17,1,1,0
2566,7.699999999999999,15,1,1,0
2567,8.7,14,1,0,0
2568,6.799999999999999,24,1,1,0
2569,8.6,15,1,0,0
2570,8.8,13,1,0,0
2571,8.8,13,1,0,0
2572,9.0,11,1,0,0
2573,9.2,9,1,0,0
2574,9.1,10,1,0,0
2575,9.1,10,1,0,0
2576,8.8,13,1,0,0
2577,7.6,16,1,1,0
2578,7.1,21,1,1,0
2579,7.6,16,1,1,0
2580,8.0,21,1,0,0
2581,8.5,16,1,0,0
2582,9.2,9,1,0,0
2583,8.2,19,1,0,0
2584,7.3,10,1,2,0
2585,8.9,12,1,0,0
2586,8.1,11,1,1,0
2587,9.0,11,1,0,0
2588,6.799999999999999,24,1,1,0
2589,8.6,15,1,0,0
2590,8.8,13,1,0,0
2591,8.8,13,1,0,0
2592,9.2,9,1,0,0
2593,8.299999999999999,18,1,0,0
2594,7.8,14,1,1,0
2595,8.8,13,1,0,0
2596,8.1,11,1,1,0
2597,9.1,10,1,0,0
2598,8.8,13,1,0,0
2599,8.9,12,1,0,0
2600,9.2,9,1,0,0
2601,8.2,10,1,1,0
2602,8.299999999999999,18,1,0,0
2603,8.299999999999999,18,1,0,0
2604,8.8,13,1,0,0
2605,9.0,11,1,0,0
2606,8.2,10,1,1,0
2607,9.1,10,1,0,0
2608,8.2,19,1,0,0
2609,9.0,11,1,0,0
2610,8.6,15,1,0,0
2611,8.6,15,1,0,0
2612,9.1,10,1,0,0
2613,4.0,34,1,3,0
2614,8.7,14,1,0,0
2615,8.7,14,1,0,0
2616,8.6,15,1,0,0
2617,8.9,12,1,0,0
2618,8.9,12,1,0,0
2619,8.8,13,1,0,0
2620,8.6,15,1,0,0
2621,7.899999999999999,13,1,1,0
2622,9.1,10,1,0,0
2623,8.2,10,1,1,0
2624,9.1,10,1,0,0
2625,9.0,11,1,0,0
2626,8.4,17,1,0,0
2627,9.1,10,1,0,0
2628,8.4,17,1,0,0
2629,8.7,14,1,0,0
2630,9.1,10,1,0,0
2631,3.300000000000008,68,1,0,0
2632,8.7,14,1,0,0
2633,7.9,13,1,1,0
2634,8.0,12,1,1,0
2635,9.4,7,1,0,0
2636,8.8,13,1,0,0
2637,9.3,8,1,0,0
2638,7.9,13,1,1,0
2639,8.6,15,1,0,0
2640,5.6000000000000005,36,1,1,0
2641,9.0,11,1,0,0
2642,6.699999999999999,25,1,1,0
2643,9.1,10,1,0,0
